640	1240
640	164
640	23
640	979
640	1018
640	889
640	1669
649	1935
649	604
649	902
649	954
649	840
649	938
649	1290
649	1452
649	217
649	1128
649	91
649	1853
649	1431
649	963
649	1781
649	338
649	279
664	1620
664	36
670	830
682	152
682	816
682	793
689	265
689	557
689	23
689	889
689	119
689	89
689	164
689	382
690	629
690	442
690	260
690	865
696	518
701	690
701	629
716	1935
716	1083
716	604
716	902
716	736
716	954
716	107
716	840
716	1941
716	195
716	938
716	1290
716	1452
716	217
716	520
716	1577
716	1128
716	722
716	1994
716	402
716	91
716	1238
716	1853
716	649
716	1431
716	963
716	1781
716	338
716	1268
716	1596
716	1607
716	279
716	1193
716	960
716	1379
722	1935
722	1083
722	604
722	954
722	840
722	938
722	1290
722	1452
722	217
722	520
722	1577
722	1128
722	1994
722	91
722	1238
722	1853
722	649
722	1431
722	963
722	1781
722	338
722	1268
722	1607
722	279
722	1193
722	960
722	1379
727	1549
727	1392
727	1148
727	1158
727	79
727	990
727	245
727	507
729	1905
733	782
733	387
733	890
733	1974
733	1102
733	508
733	515
733	347
733	957
733	1041
733	1444
733	487
733	90
733	190
733	1597
733	1914
733	1964
733	43
733	1749
733	1527
733	363
733	1136
736	1379
736	1935
736	1083
736	604
736	902
736	954
736	107
736	840
736	1941
736	195
736	938
736	1290
736	1452
736	217
736	520
736	1577
736	1128
736	722
736	1994
736	91
736	1238
736	1853
736	649
736	1431
736	963
736	1781
736	338
736	1268
736	1596
736	1607
736	279
736	1193
736	960
766	1123
766	1158
766	1376
782	890
782	487
782	90
782	190
782	1597
782	347
782	1964
782	387
782	43
782	1527
793	816
793	328
793	305
793	1742
793	1433
793	46
793	152
793	823
816	1433
816	152
818	141
818	1779
818	891
818	278
818	1905
818	292
819	1549
823	816
840	1935
840	902
840	217
840	1853
840	1431
840	338
854	729
854	690
872	1935
872	343
872	1083
872	167
872	604
872	902
872	736
872	954
872	107
872	840
872	1941
872	195
872	1408
872	938
872	44
872	1290
872	1294
872	1452
872	217
872	520
872	1577
872	1128
872	722
872	1994
872	402
872	716
872	91
872	1238
872	1853
872	649
872	1431
872	963
872	1781
872	338
872	1063
872	1268
872	1596
872	1607
872	279
872	1193
872	960
872	1379
872	73
872	1579
873	1620
873	1023
873	36
873	664
881	1593
881	1158
881	245
889	23
889	1240
890	90
890	1597
890	347
890	1964
890	387
891	292
894	1955
894	1600
894	60
894	1191
896	357
896	1157
896	571
896	1069
896	244
902	604
902	1935
902	217
902	722
902	1853
902	1431
902	338
904	1649
904	1690
904	145
904	1555
923	221
923	848
923	65
929	1389
937	1812
937	1879
938	1935
938	604
938	902
938	954
938	840
938	1290
938	1452
938	217
938	1128
938	91
938	1853
938	1431
938	963
938	1781
938	338
938	279
954	1935
954	604
954	902
954	840
954	1290
954	1452
954	217
954	1853
954	1431
954	963
954	1781
954	338
957	782
957	890
957	487
957	90
957	190
957	347
957	387
957	43
957	1527
960	1935
960	604
960	902
960	954
960	840
960	938
960	1290
960	1452
960	217
960	1128
960	91
960	1853
960	649
960	1431
960	963
960	1781
960	338
960	279
960	1193
960	1379
963	1935
963	604
963	902
963	840
963	1290
963	1452
963	217
963	1853
963	1431
963	338
979	689
979	265
979	23
979	557
979	889
979	119
989	1434
990	1158
990	1392
990	1955
992	1593
992	1158
992	1305
992	1376
997	990
997	1158
997	79
997	245
997	727
997	1549
997	1057
997	1392
1004	1034
1017	1905
1018	557
1018	1429
1018	1240
1018	889
1018	689
1018	23
1018	979
1018	265
1018	1669
1018	119
1018	382
1023	1620
1023	36
1023	664
1029	1974
1029	90
1029	782
1029	508
1029	1597
1029	515
1029	1914
1029	1964
1029	387
1029	1041
1029	43
1029	1749
1029	890
1029	733
1029	363
1029	1992
1029	1136
1029	1689
1041	1974
1041	782
1041	890
1041	508
1041	1597
1041	1964
1041	957
1041	1749
1041	1527
1041	487
1057	1392
1057	727
1057	1148
1057	1158
1057	990
1057	245
1063	1935
1063	343
1063	1083
1063	167
1063	604
1063	902
1063	736
1063	954
1063	107
1063	840
1063	1941
1063	195
1063	938
1063	44
1063	1290
1063	1294
1063	1452
1063	217
1063	520
1063	1577
1063	1128
1063	722
1063	1994
1063	402
1063	716
1063	91
1063	1238
1063	1853
1063	649
1063	1431
1063	963
1063	1781
1063	338
1063	1268
1063	1596
1063	1607
1063	279
1063	1193
1063	960
1063	1379
1063	73
1063	1579
1068	90
1068	190
1068	782
1068	347
1068	1404
1068	387
1068	1154
1068	43
1068	890
1068	1992
1068	1802
1068	487
1068	1974
1068	508
1068	515
1068	957
1068	1041
1068	403
1068	1527
1068	733
1069	357
1069	1157
1069	571
1069	244
1083	1935
1083	604
1083	902
1083	954
1083	840
1083	938
1083	1290
1083	1452
1083	217
1083	1128
1083	91
1083	1853
1083	649
1083	1431
1083	963
1083	1781
1083	338
1083	279
1083	1193
1083	960
1083	1379
1088	1034
1088	1004
1102	782
1102	957
1102	890
1102	1802
1102	1444
1102	487
1102	1974
1102	90
1102	190
1102	515
1102	347
1102	387
1102	1041
1102	43
1102	1068
1102	1527
1112	546
1112	1837
1112	479
1112	807
1113	1905
1128	1935
1128	604
1128	902
1128	954
1128	840
1128	1290
1128	1452
1128	217
1128	1853
1128	1431
1128	963
1128	1781
1128	338
1136	1974
1136	782
1136	508
1136	1597
1136	515
1136	1964
1136	1041
1136	1749
1136	890
1136	363
1136	1992
1148	1392
1154	90
1154	782
1154	387
1154	43
1154	890
1154	1992
1154	1974
1154	190
1154	508
1154	515
1154	347
1154	1404
1154	1041
1154	733
1154	487
1154	1102
1154	1597
1154	1914
1154	1964
1154	957
1154	1749
1154	1527
1154	363
1154	1136
1154	1689
1154	1029
1158	245
1158	546
1158	571
1158	448
1158	1392
1158	1123
1158	894
1158	221
1158	429
1158	2022
1158	923
1158	848
1158	65
1178	816
1178	793
1178	328
1178	305
1178	409
1178	152
1178	1769
1178	682
1178	823
1185	1549
1186	465
1186	247
1186	1388
1186	75
1186	729
1193	1935
1193	604
1193	902
1193	954
1193	840
1193	938
1193	1290
1193	1452
1193	217
1193	1128
1193	91
1193	1853
1193	649
1193	1431
1193	963
1193	338
1193	279
1194	1158
1194	1376
1194	1980
1194	1305
1194	429
1194	79
1211	145
1211	1035
1231	729
1233	1090
1238	1935
1238	1083
1238	604
1238	902
1238	954
1238	840
1238	938
1238	1290
1238	1452
1238	217
1238	1577
1238	1128
1238	91
1238	1853
1238	649
1238	1431
1238	963
1238	1781
1238	338
1238	1268
1238	279
1238	1193
1238	960
1238	1379
1240	23
1240	689
1240	557
1240	265
1240	119
1240	979
1240	164
1240	89
1240	382
1268	1935
1268	1083
1268	604
1268	902
1268	954
1268	840
1268	938
1268	1290
1268	1452
1268	217
1268	1128
1268	91
1268	1853
1268	649
1268	1431
1268	963
1268	1781
1268	338
1268	279
1268	1193
1268	960
1268	1379
1287	245
1290	1935
1290	604
1290	902
1290	840
1290	1452
1290	217
1290	1853
1290	1431
1290	338
1294	1935
1294	343
1294	1083
1294	167
1294	604
1294	902
1294	736
1294	954
1294	107
1294	840
1294	1941
1294	195
1294	938
1294	1290
1294	1452
1294	217
1294	520
1294	1577
1294	1128
1294	722
1294	1994
1294	402
1294	716
1294	91
1294	1238
1294	1853
1294	649
1294	1431
1294	963
1294	1781
1294	338
1294	1268
1294	1596
1294	1607
1294	279
1294	1193
1294	960
1294	1379
1294	73
1294	1579
1305	1158
1305	245
1305	385
1305	546
1305	1693
1305	881
1305	1123
1305	448
1305	2022
1305	1812
1330	1935
1330	343
1330	1083
1330	167
1330	604
1330	872
1330	902
1330	736
1330	954
1330	107
1330	840
1330	1941
1330	195
1330	1408
1330	938
1330	44
1330	1290
1330	1294
1330	1452
1330	217
1330	520
1330	1577
1330	1128
1330	722
1330	1994
1330	402
1330	716
1330	91
1330	1238
1330	1853
1330	649
1330	1431
1330	963
1330	1781
1330	338
1330	1063
1330	1268
1330	1596
1330	1607
1330	279
1330	1193
1330	960
1330	1379
1330	73
1330	1579
1348	729
1365	629
1368	119
1368	1429
1368	1240
1368	164
1368	689
1368	979
1368	557
1368	1018
1368	1669
1368	265
1368	382
1368	23
1368	889
1368	640
1376	1158
1376	245
1376	1305
1376	1772
1376	448
1376	1700
1376	546
1376	881
1376	1123
1376	2022
1379	1935
1379	604
1379	902
1379	954
1379	840
1379	938
1379	1290
1379	1452
1379	217
1379	1128
1379	91
1379	1853
1379	649
1379	1431
1379	963
1379	1781
1379	338
1379	279
1379	1193
1388	465
1398	682
1404	347
1404	387
1404	43
1404	890
1404	1802
1404	487
1404	1974
1404	90
1404	190
1404	1102
1404	782
1404	508
1404	515
1404	957
1404	1041
1404	1527
1404	733
1408	1935
1408	343
1408	1083
1408	167
1408	604
1408	902
1408	736
1408	954
1408	107
1408	840
1408	1941
1408	195
1408	938
1408	44
1408	1290
1408	1294
1408	1452
1408	217
1408	520
1408	1577
1408	1128
1408	722
1408	1994
1408	402
1408	716
1408	91
1408	1238
1408	1853
1408	649
1408	1431
1408	963
1408	1781
1408	338
1408	1063
1408	1268
1408	1596
1408	1607
1408	279
1408	1193
1408	960
1408	1379
1408	73
1408	1579
1412	1071
1420	1191
1423	1158
1423	1305
1423	1376
1423	245
1429	1240
1429	689
1429	557
1429	265
1429	23
1429	979
1429	889
1429	89
1429	164
1429	382
1431	1935
1431	217
1431	338
1433	1178
1443	1158
1443	1376
1443	1194
1443	1305
1443	79
1443	429
1443	1693
1444	782
1444	957
1444	890
1444	1802
1444	487
1444	1974
1444	90
1444	190
1444	515
1444	347
1444	1404
1444	387
1444	1041
1444	1154
1444	43
1444	1068
1444	1527
1452	1935
1452	902
1452	840
1452	217
1452	1853
1452	1431
1452	338
1478	818
1478	141
1478	1779
1478	891
1478	278
1478	1905
1478	292
1479	1747
1479	1851
1479	1502
1494	260
1499	448
1499	139
1507	1974
1507	90
1507	782
1507	508
1507	1597
1507	515
1507	1914
1507	1964
1507	387
1507	1041
1507	403
1507	1154
1507	43
1507	1749
1507	890
1507	733
1507	363
1507	1992
1507	1136
1507	1689
1507	1802
1507	1029
1519	1158
1519	1917
1524	1237
1525	701
1527	890
1527	487
1531	1790
1531	1935
1531	343
1531	1083
1531	167
1531	1330
1531	604
1531	872
1531	902
1531	736
1531	954
1531	107
1531	840
1531	1941
1531	195
1531	1408
1531	938
1531	44
1531	1290
1531	1294
1531	1452
1531	217
1531	520
1531	1577
1531	1128
1531	722
1531	1994
1531	402
1531	716
1531	91
1531	1238
1531	1853
1531	649
1531	1431
1531	963
1531	1781
1531	338
1531	1063
1531	1268
1531	1596
1531	1607
1531	279
1531	1193
1531	960
1531	1379
1531	73
1531	1579
1535	894
1535	1747
1537	541
1549	1392
1549	1158
1549	990
1549	245
1549	1057
1549	1148
1549	894
1549	1912
1549	1535
1553	2026
1553	701
1555	145
1555	1784
1577	1935
1577	1083
1577	604
1577	902
1577	954
1577	840
1577	938
1577	1290
1577	1452
1577	217
1577	1128
1577	91
1577	1853
1577	649
1577	1431
1577	963
1577	1781
1577	338
1577	1268
1577	279
1577	1193
1577	960
1577	1379
1579	1935
1579	343
1579	1083
1579	604
1579	902
1579	736
1579	954
1579	107
1579	840
1579	1941
1579	195
1579	938
1579	1290
1579	1452
1579	217
1579	520
1579	1577
1579	1128
1579	722
1579	1994
1579	402
1579	716
1579	91
1579	1238
1579	1853
1579	649
1579	1431
1579	963
1579	1781
1579	338
1579	1268
1579	1596
1579	1607
1579	279
1579	1193
1579	960
1579	1379
1579	73
1593	1158
1593	1376
1593	245
1593	1305
1596	1935
1596	1083
1596	604
1596	902
1596	954
1596	840
1596	938
1596	1290
1596	1452
1596	217
1596	520
1596	1577
1596	1128
1596	722
1596	1994
1596	91
1596	1238
1596	1853
1596	649
1596	1431
1596	963
1596	1781
1596	338
1596	1268
1596	1607
1596	279
1596	1193
1596	960
1596	1379
1607	1935
1607	1083
1607	604
1607	902
1607	954
1607	840
1607	938
1607	1290
1607	1452
1607	217
1607	520
1607	1577
1607	1128
1607	1994
1607	91
1607	1238
1607	1853
1607	649
1607	1431
1607	963
1607	1781
1607	338
1607	1268
1607	279
1607	1193
1607	960
1607	1379
1610	1376
1649	145
1649	1555
1649	1784
1660	328
1666	1102
1666	782
1666	515
1666	957
1666	890
1666	2024
1666	1802
1666	1444
1666	487
1666	1974
1666	90
1666	190
1666	347
1666	1404
1666	387
1666	1041
1666	1154
1666	43
1666	1068
1666	1527
1666	733
1669	689
1669	265
1669	23
1669	557
1669	979
1669	1240
1669	889
1669	1429
1669	164
1669	89
1669	382
1689	1974
1689	782
1689	508
1689	1597
1689	515
1689	1914
1689	1964
1689	387
1689	1041
1689	43
1689	1749
1689	890
1689	733
1689	363
1689	1992
1689	1136
1690	1649
1690	145
1690	1555
1690	1784
1693	1158
1693	1376
1700	1693
1700	1158
1700	1305
1742	816
1742	1433
1742	1178
1742	328
1742	305
1747	1549
1749	782
1749	508
1749	1597
1749	1964
1749	890
1762	1004
1768	1158
1769	305
1769	816
1769	328
1769	793
1772	1158
1772	546
1772	1305
1772	448
1779	141
1779	891
1779	278
1779	1905
1779	292
1781	1935
1781	604
1781	902
1781	840
1781	1290
1781	1452
1781	217
1781	1853
1781	1431
1781	963
1781	338
1781	1193
1787	601
1790	1935
1790	343
1790	1083
1790	167
1790	1330
1790	604
1790	872
1790	902
1790	736
1790	954
1790	107
1790	840
1790	1941
1790	195
1790	1408
1790	938
1790	44
1790	1290
1790	1294
1790	1452
1790	217
1790	520
1790	1577
1790	1128
1790	722
1790	1994
1790	402
1790	716
1790	91
1790	1238
1790	1853
1790	649
1790	1431
1790	963
1790	1781
1790	338
1790	1063
1790	1268
1790	1596
1790	1607
1790	279
1790	1193
1790	960
1790	1379
1790	73
1790	1579
1802	890
1802	90
1802	782
1802	387
1802	508
1802	1597
1802	515
1802	347
1802	1914
1802	1964
1802	957
1802	1041
1802	403
1802	1154
1802	43
1802	1749
1802	1527
1802	733
1802	363
1802	1136
1802	1689
1802	487
1802	1029
1810	1880
1812	1123
1812	448
1812	1158
1812	1376
1830	1812
1833	245
1837	479
1837	807
1837	546
1851	1747
1853	1935
1853	217
1853	1431
1853	338
1856	1922
1856	121
1880	690
1900	1974
1900	90
1900	782
1900	508
1900	1597
1900	515
1900	1914
1900	1964
1900	387
1900	1041
1900	403
1900	1154
1900	1507
1900	43
1900	1749
1900	890
1900	733
1900	363
1900	1992
1900	1136
1900	1689
1900	1802
1900	1029
1905	891
1905	278
1905	292
1905	465
1905	1186
1905	75
1905	1388
1912	894
1914	1974
1914	782
1914	508
1914	1597
1914	515
1914	1964
1914	1041
1914	1749
1914	890
1914	363
1914	1992
1914	1136
1935	338
1941	1935
1941	1083
1941	604
1941	902
1941	954
1941	840
1941	195
1941	938
1941	1290
1941	1452
1941	217
1941	520
1941	1577
1941	1128
1941	722
1941	1994
1941	91
1941	1238
1941	1853
1941	649
1941	1431
1941	963
1941	1781
1941	338
1941	1268
1941	1596
1941	1607
1941	279
1941	1193
1941	960
1941	1379
1964	1597
1974	782
1974	890
1974	508
1974	1597
1974	1964
1974	957
1974	1749
1974	1527
1974	1802
1974	487
1980	1158
1980	1376
1980	1593
1980	1443
1980	1305
1980	79
1980	2022
1992	782
1992	890
1992	1974
1992	508
1992	515
1992	347
1992	1404
1992	387
1992	1041
1992	43
1992	1802
1992	487
1992	90
1992	190
1992	1102
1992	1666
1992	1597
1992	1964
1992	957
1992	1749
1992	1527
1992	733
1992	1444
1994	1935
1994	1083
1994	604
1994	902
1994	954
1994	840
1994	938
1994	1290
1994	1452
1994	217
1994	1577
1994	1128
1994	91
1994	1238
1994	1853
1994	649
1994	1431
1994	963
1994	1781
1994	338
1994	1268
1994	279
1994	1193
1994	960
1994	1379
2015	60
2015	588
2015	894
2024	782
2024	957
2024	890
2024	1802
2024	487
2024	1974
2024	90
2024	190
2024	1102
2024	515
2024	347
2024	1404
2024	387
2024	1041
2024	1154
2024	43
2024	1068
2024	1527
2024	733
2024	1992
2024	1444
2026	629
2026	690
2026	260
2026	145
2026	442
2026	1494
2026	1186
2026	465
2026	1690
2026	1905
2026	75
